Date,Title,Outlet,Content
2023-08-12 00:00:00,Mindre fragt med Hammershus,Bornholms Tidende,"first seven month year , total declin number truck loos trailer rønne-køg ferri rout compar last year . capac still need futur , say two bornholm transport compani . bornholm industri freight forward long want freight capac ferri rout rønne køge . case even agenda sever time contact council traffic servic bornholm , council presid , mayor jacob trøst , decid challeng capac dealt council meet solut found . figur bornholm line 's monthli report show first seven month year declin number truck loos trailer rout compar month last year . except number truck januari , increas almost 21 percent . transport compani bh logist confirm experi space hammershu ' car deck . - immedi challeng get desir number trailer way , say depart director mikkel lund ørum journal . - may littl june around nation assembl - n't rememb exactli . need extra freight capac present recent month year . optim , reason ? - . could say market good flow differ year previou year . meant load larg experienc past . mechan chang ? - question much time product compani around , mani spend one buy privat consumpt . short -term fluctuat ? - hope . assum , say mikkel lund ørum . fall 7.9 percent juli , number loos trailer fallen 7.9 percent number truck fallen 3.7 percent rønne-køg . year ago , bh director advoc year ago journal bornholm need decid estat ferri greatest pressur ferri begin march begin industri holiday . howev , figur month march june year show decreas nine percent loos trailer truck fall slightli five percent -in cut . director ole holm transport , erik jørgensen , also percept year bit easier get ship hammershu . - ask realli bad space , wors , say . understand littl recoveri ? - ye , say us . - year gone , howev , state time . start send trailer via ystad ? - , ca n't realli . send primarili køge . ca n't realli use ystad anyth . ( bornholm line , ed . ) wish , say erik jørgensen . 'quick ferri ship good combin ' accord bornholm line 's pr commun manag jesper maack , capac increas express 1 express 5 rout ystad . send trailer viabl solut . - capac rais , room truck fast ferri . said time : fast ferri ship good combin -it never . therefor , solut either . - take truck certain extent . fast ferri built transport good back forth bornholm , rout built bring peopl car , develop tourism give resid flexibl frequent altern . bh logist ole holm transport , howev , expect , among thing , construct work connect energiø bornholm creat need extra ship capac rout rønne køge . - although storm may blown , one think ahead . readi bornholm want , say erik jørgensen , ad : - mani hundr million dollar invest bornholm must good , enough ferri capac ."
2023-08-19 00:00:00,"Ministeren smiler, mens befolkningen venter på gevinsten",Bornholms Tidende,"new offshor wind agreement mean denmark put backyard much energi one need . posit contribut commun , still unclear municip local get someth , write laila kildesgaard . climat minist lar aagaard ( ) punch hall green power denmark held summit thursday 1st . june . arriv well advanc , top form stage also took good time leav bella arena . obvious among friend . joke consid plan public agreement -supplement agreement three previou offer offshor wind -to morn june 1 , successor current director green power denmark kristian jensen would get busi updat speech paper hour summit . howev , good , agreement publish doorstep ministri climat may 30 . gave speaker time prepar prais histor agreement offshor wind . clap . least rumor ministri financ energi island expens would never turn anyth . part agreement therefor state ownership fifth establish infrastructur . `` territori worth someth . need money sake hous , '' climat minist put . `` need reach climat target , must also charit agricultur transport industri , '' continu summit . agreement mean denmark put backyard much energi one dane need . posit denmark contribut commun , clear local given someth sever time . local consider must taken account financi gain must benefit local commun . biodivers strategi live eu 's taxonomi enough nativ speci . big plan realiz , lot plant liquid fuel must built land . part ambit 29 municip , octob 1 , 2022 , pledg lay area energi park land . want know got return . still n't know anyth . requir state ownership sea could perhap copi municip land . one latest analyz , look develop rural area connect invest energi plant center region tourism research ( sit board ) , point dynam develop energi island without energi compani advanc . may green , come . posit develop must hand back . must help , exampl , busi promot histori present area exploit new opportun . agricultur tourism develop green direct , happen overnight . requir , exampl , grant innov environ , dissemin possibl modern hous migrant worker . exactli energiø bornholm mention agreement must local support project . howev , decis compens land facil bornholm postpon later discuss togeth discuss gener framework local municip support . third time ball trampl . particip green power denmark summit delay hour first appear afternoon coffe came jutland larg delay . potato load kold great belt bridg . presum protest new mileag -base toll . everyon excit climat effort serious move toward transport agricultur . therefor , worth consid whether area denmark lose job tax base must taken account especi treasuri , also affect commun receiv share profit invest energi sector . debat post previous brought altinget ."
2023-08-21 00:00:00,Toppolitiker: Ikke godt for Bornholm med al den uro,Bornholms Tidende,"current situat bornholm polit weaken lea wermelin 's eye chanc creat good result healthi polit . bornholm 's polit end . parti disappear , number detach rise , turmoil grow , money box empti . empti long time . lea wermelin follow sidelin sometim also engin room . whole question sustain municip economi extrem import , say social democrat ' repres christiansborg . last week attend social democrat ' budget summer group meet bornholm , current econom polit situat one major topic convers . - economi alway guidelin us , municip nation . sinc got govern , realli increas economi countri 's municip . hard truth ca n't realli feel . economi stand alon , say . bureaucraci way bornholm must cours share fund pool particularli difficult municip , accord former environ minist . howev , lea wermelin believ equal agreement special pool solv problem . - tri accommod municip worst economi new equal agreement . newcom come , lose equal . therefor , equal model never thing save economi develop agenda municip . believ possibl support special pool form basi viabl municip strategi . duti bornholm politician creat economi balanc . - local polit major , ie polit constitut mayor , danish peopl 's parti uniti list , also deliv suggest ensur sustain municip economi . agre budget suggest ? also use box arriv , think owe bornholm respons , say wermelin . addit , new task way municip , say lea wermelin . task , solv right , creat whole new room municip economi , also welfar . - talk question bureaucraci : releas hand , today use behind desk report , document , sign , control , instead actual meet peopl ? half rule grown municip ' garden , say lea wermelin . therefor , state must contribut bureaucraci . - municip must also touch pot find fish thing , overal , make quit imposs see realli demand . take huge amount time deliv get clear jungl rule . 's go happen polit season , promis lea wermelin . big challeng middl dark also bright spot . accord lea wermelin , upcom enerigø huge potenti bornholm approach right . - person think energi island crucial opportun growth . make world 's first energi island bornholm , must benefit us form job educ opportun . must also creat good condit compani export creat growth , make peopl interest move bornholm . requir collabor across parti . might difficult . past six month , left collaps , intern turmoil uniti list conserv , jonna nielsen gone . think ? - absolut crazi , happen bornholm polit . think good bornholm turmoil municip council , creat obstacl polit result . social democraci go stand mayor candid elect spring , strong municip team earn us greater confid bornholm represent municip council today . first thing need ? - one thing character bornholm mani year strong nation voic around condit bornholm . extrem import right , relat stand energi island relat financi framework . task matter talk bornholm , also lift question opportun challeng christiansborg municip polit voic . 's someth peter ( juel-jensen , ed . ) help . must also come local voic . lot intern turmoil municip council constitut parti agre , difficult lift task bornholm , see . must polit project major agre . lea wermelin 's eye , upcom budget agreement decis test current municip council 's abil creat econom sustain path bornholm commun . - economi realli challeng . respons parti , make budget durabl bornholm . , current major chosen could deliv welfar , even economi . go ? think mani look forward hear ."
2023-08-21 00:00:00,S om næste års budget: Vi skal have det lange lys på,Bornholms Tidende,"social democraci goe negoti next year 's municip budget principl decis character long -term perspect . 'bornholm need forward polit leadership get hold economi ' , say parti negoti . long -term solut must look municip council gather budget negoti 4th 5 . septemb . parti 's goal result negoti , say group chairman clau larsen-jensen journal . thu , multi -year agreement must ensur , 'onli narrowli oper budget , also creat long -term perspect develop bornholm mind ' . among thing , potenti mention relat establish energi island , power x green busi park . short run , howev , certain shown dkk 200 million like miss next year 's budget balanc . bornholm region municip therefor appli receiv amount ministri interior 's pool particularli difficult municip . administr alreadi prepar save catalog dkk 119 million , start point dkk 40 million taken box . give attitud know save propos administr ask parti deal septemb 1 , say clau larsen-jensen . social democraci come , save requir depend much money municip get pool particularli difficult municip -and answer also come septemb 1st . -instead go 'all good sea-sav catalog ' , main prioriti : primari school deplet violent elderli area one care ( save , ed . ) , say clau larsen-jensen . - save catalog dkk 119 million green harvest way around . municip politician , realli choic . administr announc save 119 million 40 million taken box , put budget propos balanc . ca n't option , add larsen-jensen . think weak mind send answer day municip given support amount know ? - ye , think . think complet weak . clau larsen -jensen believ administr could present save propos structur level -which goe reorgan municip . save administr ? - . necessari , collect thing thing differ way . problem bornholm 's region municip design 42,000 peopl -but . almost 40,000 , 's caus oper problem , say clau larsen-jensen . - suggest could look way , add . stop purchas sever buse seminar last weekend , howev , parti review save propos decid propos support -and . save short cours ? social democraci even propos stop purchas new electr buse -out four alreadi given green light -a long old diesel buse still run . thu , gradual replac must made . time , parti propos municip stick build use 'municip core task ' , build sold transfer purpos . els will go save ? - listen . start point dkk 119 million . go choos : withstand , withstand , withstand -to reach 119 million kroner . n't expect amount smaller .. n't want tell want go save ? - , want free opportun negoti . us , budget matter polit agreement , cours also mean social democraci must compromis place need . parti ? - ye . go advanc say save accept area realli think accept . 's say need know economi 're talk . , howev , social democraci await budget propos mayor jacob consol ( c ) , parti negoti , say clau larsen-jensen . - complet differ start point negoti dkk 119 million . municip council 's second seminar ombudget take place tuesday . social democraci principl budget 1 . social democraci fulli recogn challeng bornholm face . therefor , aim long -term perspect decis made secur multi -year agreement oper budget , also creat long -term perspect develop bornholm : energiø , ptx , green busi park , also develop busi area , time residenti construct . current challeng year v tri budget 2021 take account . constitut major el-c-df chose open budget aggrav financi challeng . constitut major manag present common polici , mere distribut item money . principl , posit social democraci constitu parti present common budget , noth suggest possibl . common polit project . bornholm need forward polit leadership get hold economi , also adapt brk servic almost 40,000 inhabit manag base 42,000 inhabit want stay , . achiev year , perspect must creat . prevent activ work becom 42,000 inhabit . 2 . develop bornholm must high prioriti . construct case treatment must ensur come higher pace issu relat build address togeth builder know schedul requir start . 3 . want shield primari school , day care center elderli care . 4. a. librari area . 5 . prepar transit cost financi , chang must also achiev visibl posit result elderli , work environ employe , also economi field . 6 . social democraci suggest school , day care institut , etc . remov unnecessari control rule , elderli area . govern folket underway legisl area . bornholm 's region municip wait , even initi settlement unnecessari control rule brk introduc . win herebi must made visibl . 7 . bornholm must implement build strategi build use municip core task build sold pass purpos . 8 . 9 . bornholm must continu cultur island offer bornholm tourist excit experi , time asset attract inhabit . 10 . 4 electr buse oper . economi purchas leas larg number buse , social democraci therefor find wise old buse replac need replac . also mean replac mani buse later time , handl continu . make replac buse less financi stress . 11 . regard grant event must conclud annual target contract actor count , goal activ becom self -support number agre year , brk opportun support new activ . 12 . promot green transit energi field busi . 13 . deput symbol payment kb member receiv without connect work hour use . social democraci therefor also reject deterior bornholm ' opportun vote around island . current 9 poll station must maintain ."
2023-08-21 00:00:00,Besparelser i byggesagsbehandlingen bliver meget dyrt for Bornholm,Bornholms Tidende,"construct bornholm strongli warn save -in site , must priorit . municip council 's save catalog 2024 propos cut employe `` byg '' `` plan environ '' . unwis save depart form foundat continu develop entir bornholm . think busi tourism , also common welfar , depend peopl abl find job home bornholm . therefor , strongli warn save area , contrari , dream area priorit . case process time construct case long fire line , behalf bornholm compani express frustrat lack agil long wait time municip case manag . last year , municip council alloc extra resourc `` barley '' , isol also led real improv . howev , build applic often also contain condit around rain wastewat , belong `` barley '' , `` natur environ '' , crop resourc . result compani real world experi faster construct case treatment gain `` barley '' popularli slow bottleneck , exampl , `` natur environ '' . intent shoot individu employe definit fight best given framework . also understand brk - complet line compani - must fight hard attract qualifi labor . also fulli acknowledg brk author must abl target law regul compli . serious creat effici construct case treatment , see three focu area : first , construct case must provid necessari data , construct case must ensur effect `` flow '' variou municip depart . final , avoid fact necessari resourc ad entir case manag chain . regardless fact bornholm 's municip economi pressur , task municip council make decis long term best benefit bornholm . come year , bornholm experi increas interest invest busi , hous tourism develop , addit mani activ result energiø plan . thu expect pressur `` barley '' `` plan environ '' , therefor cut pure poison bornholm 's develop . hand , need extra resourc stand alon . construct case often cover mani set rule : fire static requir , height distanc requir , environment wastewat requir , architectur napkin etc . intern work process must streamlin construct case find fastest way relev casework decision-mak skill likewis , present close case . old truth chain stronger weakest link . builder , advis , investor contractor also co -respons build applic complet right start . defect faulti applic provid gravel machin must therefor avoid . mani error avoid initi dialogu meet builder municip . practic extent today would good idea expand scheme . final , inform fill right build applic also solv mani problem - initi would like help spread bornholm member . mani good opportun growth valu creation bornholm , whole prerequisit us small commun continu offer job good welfar servic , turn crucial abl maintain also attract new citizen island . therefor , call municip council act wise long -term make decis municip economi ."
2023-08-29 00:00:00,Minister på besøg: Staten vil hjælpe Bornholm til gevinst på energiø,Bornholms Tidende,"state prepar turn cooper bornholm creat growth job energi island . short visit , minist busi affair heard green busi park , educ product green energi . money state follow , morten bødskov let . - realli big decis need made . specif number million pocket . doubt stronger cooper state bornholm commerci lighthous great opportun energiøen give bornholm . busi minist morten bødskov ( ) say bornholm 's journal visit bornholm monday . visit discuss bornholm 's opportun get greatest possibl yield upcom energi island . specif , minist updat work creat green busi park near energi island 's land facil . work creat environ student , compani entrepreneur rønne 's former power plant . bornholm 's abil develop export new energi solut third point morten bødskov discuss project ' key player . among approxim 20 particip visit also member parliament lea wermelin ( ) peter juel-jensen ( v ) . mayor jacob trøst ( k ) consortium baltic energi island director søren møller christensen also particip entir program . - offshor wind built baltic sea bornholm huge potenti growth . virtu offshor wind turbin way opportun condens area erect wind turbin -plant , say morten bødskov . money lack state alreadi involv work use energi island motor growth job bornholm . work take place partnership commerci fire tower bornholm , bornholm actor actor also particip . - bornholm commerci fire tower alreadi strategi action plan . strategi action plan must sharpen today , move forward , say morten bødskov . right , howev , bornholm 's great opportun must held press daili economi municip . year municip dedic resourc manpow work realiz energi island 's opportun . three man -year energi island secretariat stake municip council set next year 's budget week . without say directli , minist busi also spoke realiti visit bornholm : potenti great , municip lack forc realiz . - see larg develop potenti bornholm busi park green compani adjac energiøen . develop , test , demonstr export new energi solut , say morten bødskov . - mean need ensur environ investor . develop environ . - 's need discuss today . must specif discuss creat , exampl , green busi park develop rønne harbor , say morten bødskov . said bornholm 's option energiø bornholm offer great opportun bornholm uniqu opportun combin green transit world -class develop strong bornholm compani . partnership , ensur strong busi commun import prerequisit welfar , societi futur . jacob trøst ( k ) , mayor ambit bornholm commerci lighthous great . believ energi island act hub offshor wind , hydrogen trade countri prerequisit succeed green transit . energiø bornholm becom groundbreak new concept must springboard util enorm potenti sea wind . togeth rest consortium behind commerci fire tower , look forward discuss busi minist morten bødskov , jointli meet great potenti energi island hold bornholm denmark . ulrik stridbæk , head energi econom ørsted danish busi promot board , attach great import develop danish strength strength also benefit small medium -size busi . requir close cooper help creat new opportun busi develop bornholm develop danish posit strength green energi . flem frederiksen , member danish busi promot board . specif number million pocket . doubt stronger cooper state bornholm commerci lighthous great opportun energiøen give bornholm . morten bødskov ( ) , minist busi ."
2023-08-30 00:00:00,Power-to-Vækst,Bornholms Tidende,"bornholm 's offici ye hydrogen product busi park follow -up energi island fill 12 page draft bornholm politician place front . bornholm 's journal bring document full length . “ energiø bornholm lead histor larg invest bornholm , provid great opportun creat mani new last job attract larg number newcom . energiø bornholm , therefor realist bornholm realiz vision social financi sustain societi , includ municip council 's vision 1,000 new job open 42,000 inhabit . new job energiø bornholm potenti bring depend larg extent whether product green fuel ( power-to-x ) establish bornholm . power-to-x provid new local resourc bornholm form surplu heat , hydrogen oxygen . new resourc valuabl form basi wave new profess green transform exist bornholm compani . supplementari chapter busi strategi , bornholm region municip send clear invit investor establish power-to-x busi bornholm . supplement set strateg framework region municip realiz new busi potenti . overal , object must help creat social financi sustain bornholm. `` '' bornholm close larg quantiti wind energi baltic sea close possibl futur hydrogen pipelin nordic countri germani . geograph locat make particularli attract establish wind energi hydrogen product bornholm . energiø bornholm includ overpl wind farm , go product hydrogen bornholm . addit , sever sea area rel proxim bornholm , expect laid wind turbin also lead green energi bornholm . govern aim `` strategi power-to-x '' green transit energi system via green fuel , reduc emiss greenhous gase strategi promot danish compani ' export busi potenti . bornholm must use uniqu geograph locat promot green transit energi system well realiz busi potenti local thu also take advantag nation invest power-to-x. `` '' green transit energi system new local resourc provid opportun green chang exist bornholm compani new green busi potenti . bornholm compani given opportun develop product product process benefit sector coupl via , exampl , surplu heat hydrogen process . provid competit advantag promot green chang bornholm compani . addit , energiø bornholm new local resourc make attract new compani rest denmark abroad establish bornholm new busi , complement bornholm busi commun . bornholm region municip want promot green transit bornholm compani , also attract new busi job bornholm. `` '' power-to-x product bornholm open mani new busi opportun associ new local resourc . surplu heat hydrogen costli transport , therefor bornholm 's region municip work coher commerci area hydrogen system possibl power-to-x system . allow compani see potenti use hydrogen surplu heat establish one place . overal locat also mean compani contribut resourc carbon , biomass , surplu heat , etc . compani area . bornholm 's region municip want promot synergi busi ecosystem unifi busi park , one compani 's residu product includ resourc compani . busi park may also includ innov , test demonstr new green technolog , strengthen develop new green technolog bornholm 's posit testø. `` '' complex organ busi park focus synergi valu chain . compani , one hand , must attract invest establish bornholm . time , hand , select compani `` fit '' ecosystem buy contribut resourc ecosystem . order promot develop busi park base ecosystem approach , need overal organ , exampl , develop compani . develop compani may focu attract compani , also promot collabor local compani valu chain . develop compani may sought fulli partial fund privat investor see potenti work construct ecosystem base new place -bound resourc hydrogen production. `` '' bornholm lack labor . energiø bornholm power-to-x expect attract labor new newcom , import new busi bornholm contribut island attract knowledge-bas job , lesser extent draw labor current bornholm compani user . therefor , goal new energiø busi creat new last job complement bornholm 's current busi jobs. ``"
2023-08-31 00:00:00,Kun Enhedslisten går imod produktion af brint på Bornholm,Bornholms Tidende,"df 's linda kofo persson saw major committe would refus open product hydrogen bornholm . loosen heidi burgedahl could approv bornholm 's ye hydrogen limit resist uniti list . fairli clear major municip council behind bornholm must say ye thank , energi compani also want produc hydrogen part bid three gigawatt offshor wind bornholm , state soon offer . monday , uniti list vote busi committe dealt supplement municip 's busi strategi , make product hydrogen power-to-x facil green busi park offici target municip . committe chairman linda kofo persson ( df ) say actual expect get minor committe advanc would lift case overal municip council . , monday 's meet , major least 13 23 member came bornholm work associ hydrogen product busi park upcom energiø . busi committe , howev , found heidi burgedahl ( love ) could vote revis busi strategi simpli ad bornholm `` weigh project high contribut posit bornholm 's overal financi opportun '' . - nice reach far reason fast happen . pleasantli surpris process . expect minor committe , lift matter municip council . let go , say linda kofo persson . new chapter busi strategi build energi island came sever possibl bidder state 's offer three gigawatt offshor wind bornholm ask region municip 's attitud put land hydrogen product . whether bornholm answer ye play bid compani question make state . linda kofo persson expect state alreadi notifi monday 's bornholm decis open hydrogen product . - think peopl danish energi agenc activ monitor happen bornholm case . probabl see matter think import . , danish energi agenc activ interest case , say . - statu municip 's develop peopl must add 15 word heidi busi strategi . get back busi committe septemb , set audit busi strategi municip council , abl adopt final octob 12 , say linda kofo persson ."
2023-08-31 00:00:00,Kultur er dybest set vaner,Bornholms Tidende,"today cultur -bear cultur forc ? habit creat deal peopl come close us . previous clearli reflect cloth wore , architectur hous urban space live , landscap way manag , food produc ate , language/ dialect spoke cours also craft , music art sort area . habit becom global increasingli worldwid world . someth ? complet , think . us feel associ region , feel cultur ident area import self -understand desir part commun repres cultur ident . island like bornholm , tourist industri one lead profess , also becom import import maintain cultur ident , someth tourist focu decid vacat . go -and dream ? primari cultur carrier bornholm commun former peasant . includ housem , 2 world war ii almost 5,000 farmer , togeth staff , repres almost half popul , left crucial trace island 's cultur ident . today 100 farmer left although produc 5,000 farmer year ago , may cultur -bear forc . today cultur -bear cultur -creat forc ? allow claim today bornholm commun , repres civic associ , sport associ , congreg , trade associ museum associ cultur -bear player . impress see experi even small commun capabl lift task event togeth contribut sens cultur ident good hand . fastelavn , sankthan , halloween come christma mark everywher island . complement citi port faster , flea market , event , exhibit , music event commun dinner also citi sign , flag anniversari , christma decor , summer flower applic fund fund exhibit , harbor bath , trail , green area . final , civic associ mandat gener meet given voic local commun press public . close , uniti presuppos , creat habit togeth becom element region cultur ident . 1970 , bornholm 21 parish , five municip 2003 , becam one stubborn region municip . mention central extens seen elsewher countri , counti 2003 care ensur develop five municip . live high today , live commun part island benefit look hous tourist seek experi . bb dialogu energinet consult arkitema energi island time . support green transit see role upcom energiø opportun secur new job also give bornholm excit new green profil otherwis develop take necessari consider . larg wind farm sea transform station electrolysi plant product green fuel land cloth bornholm landscap challeng bornholm 's reput tourist destin . bb therefor call afforest around land facil , reduc insight technic propos forestri call elmindingen . also propos visitor center -in collabor naturbornholm -which convey knowledg us tourist climat chang deriv consequ rise consumpt fossil fuel . also convey knowledg transit process fossil green fuel energi island becom import player . dialogu dissemin , hope abl find bornholm 's role energi island green transit becom someth live someth proud -and see new contribut region cultur ident . cultur local commun municip amalgam 2003 stood brk budget post , task underli budget post could perhap handl local commun fee . 2004 , agreement bornholm citizen ' associ 's collabor ( bb ) brk acquisit larg number task previous solv five municip . remuner take task , bb receiv half hitherto budget expens paid distribut bb '28 member associ . gave local commun econom muscl need volunt solv task could also take new task could ensur featur region cultur ident bornholm commun . anoth import initi context stem lag bornholm 's persist ventur sinc 90 provid support entrepreneur would contribut -establish undergrowth bornholm food produc . past 28 year , spark 450 new job within bornholm food industri , showcas industri gudhjem mill , role taken 2015 melst gård establish `` madkulturhuset gaarden '' farm shop farm . gratifi see effort spark grow suppli bornholm food island 's groceri store increasingli restaur ' dine card ( one michelin star ) , bornholm food use menu . bornholm food becom element cultur ident . sinc 90 , craft also focu area lag bornholm 's strateg plan . lag 'ha thu provid support establish grønbech 's farm , compet cours auspic acab exhibit travel home abroad craftsmen , made bornholm craft known respect . degre , world craft council , visit 2016 follow year , could announc bornholm first region europ could adorn titl world craft 's region virtu uniqu qualiti bornholm craftsmanship seen workshop . also bornholm craftsmanship becom part cultur ident . final , mention past 25 year work aquenc strengthen food industri craft done close cooper municip , counti vækstforum , brk , busi center bornholm today gourmet bornholm food area maker island craft area . one could almost tempt say character region cultur ident , good work togeth -becaus make sens util limit resourc optim . old narrow film need save work group island archiv rope holder current collect old narrow film dvd tie intent get digit , edit ad soundtrack . audio track contain current background sound supplement dialogu elderli experienc time film record . work group receiv dkk 100,000 sparekassen bornholm fund effort aim present three hand -hole film within come year themat content . make us awar cultur root may also teach us littl accuraci prerequisit handl climat crisi land . singl heart sugar much new build seen recent year previou cultur ident challeng . even close conserv area , today new construct allow , character ensur greatest possibl volum use fewest possibl materi . box -shape hous without roof ridg overhang dress commun emerg neighbor conserv -worthi hous citi undermin cultur ident cityscap . one could almost tempt say character region cultur ident good work togeth jørgen hammer ."
2023-09-01 00:00:00,Wermelin: Folkeskolen og campus får noget ud af ny finanslov,Bornholms Tidende,"weakest pupil primari school need better condit , busi school must educ better skill worker . felt bornholm , say lea wermelin ( ) . billion kroner renew energi may help municip see lot look around energi island . money primari school 's weakest student . vocat educ campu bornholm - possibl also municip , may abl share billion kroner renew energi . import gain mp lea wermelin ( ) immedi see propos next year 's financ act svm govern present thursday . primari school , academ weakest student must extra teach small team . part bornholm , student nation averag exam . student , govern set extra dkk 350 million next year . dkk 500 million year 2028 . - first step add money primari school . later look give freedom primari school spend less money document money teach , say lea wermelin . - alway danger guess larg proport bornholm get someth distribut across countri . clear bornholm must part , good primari school bornholm get mean teach student smaller team , say . lea wermelin assum extra money financ act academ weakest pupil primari school given directli municip money earmark . - municip respons primari school , would think money come municip via boost municip block grant earmark lift weakest student . better skill campu bornholm look forward money vocat educ program , educ skill worker . nation level , govern add dkk 300 million next year - dkk 500 million 2026 . - need skill worker . good welfar societi , need better busi school . 's big prioriti , said financ minist nicolai wammen ( ) present govern 's bid next year 's financ act . - bornholm much campu , realli happi ventur . priorit busi school high mani year , reach goal yet , say lea wermelin . - give boost campu bornholm boost qualiti teach vocat educ . campu experi improv economi alreadi next year . - need lot skill worker , even time oper energiø bornholm relat compani follow energi island , say lea wermelin . - last past campu bornholm , talk , among thing , target educ energi island . talk campu , say . share new billion ? financ act , govern also set billion dollar head `` renew energi land '' . accord lea wermelin , govern yet know detail kind project abl share sum . see opportun . - right , amount alloc , quit agre money spent . see bornholm part money go . sinc bornholm becom energiø , bornholm forefront around lay area green transit , say lea wermelin . - time , one ask challeng municip like bornholm lift huge plan task come around energi island . money might go go , say . alreadi last week clear govern also rais extra billion kroner municip region . bornholm add extra four million kroner municip 's hard -press budget . - municip difficult task . danish economi go well give extra hand , solv everyth , nicolai wammen said thursday ."
2023-09-04 00:00:00,Tre bud på kommunens krisebudget,Bornholms Tidende,"bornholm politician choos gather difficult budget mani year . go togeth bu budget . gather around energi island budget . map polit landscap mani nerv date next two day . three main track step go next year 's municip budget : deficit 100 million hardest toughest sinc -mayor winni grosbøll ( ) close school left almost 10 year ago . hole 100 million knock zero monday tuesday . least close zero . opposit compani , municip must budget deficit . say law simpli . done countless way . mayb million way . municip council 's save catalog 200 propos . add somewhat smaller rank new idea parti would like spend new money . simpl math mani size combin myriad way . 's math 5th grade . somewhat simpler math find 100 million . : 200 save day mean weight . suggest save littl , other save million one chop . spare day felt anywher . use first . far everyth equal import municip council 's seven differ parti group . uniti list , exampl , crucial keep least mani possibl total 20 electr buse parti got money year 's municip budget . mayor 's parti conserv mani share place desir club offer school student 4th 6th grade . former left year cut offic team administr municip . continu around whole tabl . come budget tuesday night . question : budget ? three main road account . three differ budget emphasi differ thing . three budget carri differ parti . name , three possibl budget : 1 . first possibl budget contradictori : led mayor jacob trøst ( k ) mani peopl municip council say want . almost one believ come . may also say , sound nice . first possibl budget broad settlement parti includ . mayb variant everyon except singl one . broad settlement expert like arn ullum summer recommend bornholm politician . light fact municip treasuri drain record time warn light flash around put administr ministri interior , editor-in-chief special media nb-econom newspap spoke warmli fact bornholm politician join bu . question cours : bu ? broad settlement assum everyon prepar give . one get everyth everyon need gather . one lose uniti list , becam big winner game year 's municip budget . 20 electr buse bought leas two year got uniti list . almost entir bat 's fleet buse set electr record time . total price 102 million . unit list pinch arm , ye : realli becam possibl . everyon join broad settlement , buse come quickli . go , money left parti get wish fulfil could `` see budget '' , say . one parti see budget , normal join budget . broad settlement assum electr buse come slower pace . ye , must still buse electr . buse diesel becom solut problem bat 's old buse , suddenli uniti list see budget . far broad settlement . becom close bodi unit list cut number electr buse . uniti list final , morten rii six group mate must expens . immedi creat two problem : realli money anyth buy devic list 's favor . even , parti would abl pay someth import buse electr . devic list hope enough possibl budget . road three parti last year join anoth budget : uniti list , social democraci two name left : søren schow heidi burgedahl . 's devic list expect , parti offici announc . expect two group last year 's agreement - thu also get 20 electr buse hurri . søren schow heidi burgedahl . clearli like path join municip budget repeat last year 's settlement . 20 electr buse two year schow burgedahl 's excel sheet . problem social democraci . back buse . still run electr , longer get pace believ last year , announc past month . increasingli clear everi time . karen lynn jacobsen ( ) clear today 's newspap . fact got cold feet around buse one two biggest obstacl `` bu budget '' . later . social democraci 's bu skeptic also factor draw direct broad settlement . scenario social democraci insist buse must come lower pace . point monday tuesday , start talk serious parti would rather get rid electr buse : danish peopl 's parti , conserv bornholm list safe particip . christian democrat could also think join talk . uniti list buy number electr buse , obvious due parti stare someth el consid wors yet . name , social democraci bourgeoi parti start talk , exampl , diesel buse . happen , one far exclud uniti list well turn number buse slow pace switch electr . case , immedi cut mani centimet largest crush prevent broad settlement . hand , uniti list goe alon carpentri workshop social democraci two former left peopl , pull toward bu settlement . exampl , could get buse three year , mayb even four . instead plan two year . may well happen . bu settlement imposs . also third settlement either . third possibl budget energiø budget . uniti list two former left peopl municip invest build green busi park top energi island . start plan hydrogen product bornholm . social democraci bourgeoi parti ( except schow burgedahl ) , hand , make major . even make major skeptic complet electr buse . therefor , energiø budget social democraci say goodby uniti list enter blue budget settlement . go forward polici tabl well , obviou move money electr buse energiø . social democraci directli provid invest energi island one parti 's three benchmark budget . part packag get uniti list , schow burgedahl easi deliv . like : earlier avoid consid wors . case , could end `` slightli energi island slightli fewer buse '' budget particip settlement last year . midst stand mayor jacob trøst ( k ) . import goal doubt : death budget year . , n't come last year . goal broad settlement , probabl best chanc energi island settlement . horror scenario obviou : three group last year go singl room without - major . happen , jacob noth trade . join budget , join , el two detach may agre . talk sixti interest get mayor along . look nicer , simpli . group bornholm , last year piti new mayor , also extend among social democraci voter . even extend way among voter last elect vote uniti list first time voter career . first foremost sake voter , uniti list social democraci may well use someth mayor also present . especi cours world say budget join . last variant perhap curiou . probabl wo n't happen , let 's take end . rather unlik fourth scenario social democraci get two differ offer . crucial social democraci disagre intern . karen lynn jacobsen blue social democrat want energi island budget , leftist maria fromseier kjærgaard want bu budget . case , 11 one budget 11 among dealer hill . decis twelfth mandat ? well , belong clau larsen-jensen , daili social democrat group chairman , negoti gone greenland . : seem unlik . municip council common . latent explos surpris . happen , rememb read first ."
